prompt_tokens,generation_tokens,ttft,generation_time,launch_time,finish_time
689,275,0.20170164108276367,16.568271160125732,1746156587.8711355,1746156604.6411088
543,332,0.19666028022766113,20.152099132537842,1746156588.7261922,1746156609.074952
550,286,0.19609427452087402,17.319616079330444,1746156589.580621,1746156607.0963316
499,270,0.20885157585144043,16.395620107650757,1746156590.4355948,1746156607.0400667
1341,240,0.17436623573303223,14.582740306854248,1746156591.2897413,1746156606.0468483
765,125,0.16728591918945312,7.73730206489563,1746156592.1449296,1746156600.049518
981,181,0.21491074562072754,11.148793935775757,1746156593.0001879,1746156604.3638928
968,244,0.30237817764282227,14.920008420944214,1746156593.8539777,1746156609.0763648
673,51,0.24248194694519043,3.0232131481170654,1746156594.7090442,1746156597.9747415
311,475,0.141035795211792,30.591797828674316,1746156595.5638611,1746156626.296695
1209,77,0.2624802589416504,4.5710670948028564,1746156596.4183824,1746156601.25193
341,131,0.21285057067871094,7.8530802726745605,1746156597.2727313,1746156605.3386626
517,250,0.18042945861816406,15.508320808410645,1746156598.1278017,1746156613.8165524
477,258,0.18738317489624023,15.947566509246826,1746156598.9829116,1746156615.1178617
1056,162,0.21126031875610352,9.836828470230103,1746156599.837577,1746156609.8856664
222,310,0.1769101619720459,19.73923897743225,1746156600.6917253,1746156620.6078749
708,108,0.13791179656982422,6.584308862686157,1746156601.54714,1746156608.2693608
763,137,0.20345544815063477,8.367467403411865,1746156602.4012525,1746156610.9721756
818,460,0.22475981712341309,30.79568576812744,1746156603.2564304,1746156634.2768764
875,247,0.19329404830932617,15.776694059371948,1746156604.1110744,1746156620.0810633
348,42,0.14882946014404297,2.4139764308929443,1746156604.9679222,1746156607.530729
190,130,0.16826224327087402,8.209670543670654,1746156605.8201785,1746156614.1981115
1071,297,0.19929289817810059,19.827882051467896,1746156606.6752977,1746156626.702473
1184,327,0.30292582511901855,22.21701192855835,1746156607.5310774,1746156630.0510154
377,30,0.2028496265411377,1.7874946594238281,1746156608.3838758,1746156610.3742206
