prompt_tokens,generation_tokens,ttft,generation_time,launch_time,finish_time
689,275,0.2015702724456787,16.15693974494934,1746156235.871333,1746156252.2298431
543,332,0.20409131050109863,19.593891143798828,1746156236.8719513,1746156256.669934
550,286,0.16132473945617676,17.03018879890442,1746156237.8712232,1746156255.0627372
499,270,0.179290771484375,16.119762897491455,1746156238.8722162,1746156255.1712701
1341,240,0.20709657669067383,14.336712121963501,1746156239.8717325,1746156254.4155416
765,125,0.16096949577331543,7.497265815734863,1746156240.8714242,1746156248.52966
981,181,0.22111034393310547,10.796857118606567,1746156241.872206,1746156252.8901737
968,244,0.3185267448425293,14.449185371398926,1746156242.8711135,1746156257.638826
673,51,0.27298569679260254,3.0244407653808594,1746156243.8714204,1746156247.168849
311,475,0.13673639297485352,29.10633397102356,1746156244.8712103,1746156274.1142812
1209,77,0.2696552276611328,4.502388954162598,1746156245.873079,1746156250.6451235
341,173,0.18497991561889648,10.152190446853638,1746156246.8716772,1746156257.2088478
517,250,0.17004847526550293,14.869181632995605,1746156247.8717904,1746156262.9110208
477,262,0.18844223022460938,15.73509430885315,1746156248.8713796,1746156264.7949166
1056,162,0.22631454467773438,9.580831527709961,1746156249.8739479,1746156259.6810944
222,310,0.15550947189331055,18.76890230178833,1746156250.8720953,1746156269.7965076
708,108,0.13804197311401367,6.344927072525024,1746156251.8719811,1746156258.3549507
763,137,0.23081517219543457,8.193403005599976,1746156252.8717484,1746156261.2959669
818,460,0.21377325057983398,28.63031005859375,1746156253.8711565,1746156282.71524
875,247,0.19056987762451172,15.102569341659546,1746156254.8715668,1746156270.1647062
348,42,0.14557385444641113,2.389984369277954,1746156255.872993,1746156258.4085515
190,130,0.17234492301940918,8.009466886520386,1746156256.8718643,1746156265.0536764
1071,297,0.21038222312927246,18.57419180870056,1746156257.8717737,1746156276.656348
1184,327,0.26688122749328613,20.519570350646973,1746156258.871742,1746156279.6581938
377,30,0.1766507625579834,1.675971269607544,1746156259.8715413,1746156261.7241635
924,222,0.20602703094482422,13.79952597618103,1746156260.872045,1746156274.8775983
826,173,0.23032021522521973,10.772889614105225,1746156261.8719172,1746156272.8751278
696,158,0.2490088939666748,9.805810451507568,1746156262.871368,1746156272.9261875
717,276,0.2735714912414551,17.374662160873413,1746156263.8717964,1746156281.5200303
507,246,0.18163561820983887,15.539026975631714,1746156264.8712413,1746156280.5919042
816,321,0.30455636978149414,20.325265169143677,1746156265.8718724,1746156286.5016942
351,134,0.21324706077575684,8.38832688331604,1746156266.8714354,1746156275.4730098
340,84,0.18159270286560059,5.29972243309021,1746156267.8714805,1746156273.352796
593,231,0.21502232551574707,14.746833086013794,1746156268.8721728,1746156283.8340287
982,186,0.23428750038146973,11.74352741241455,1746156269.8716888,1746156281.8495042
1214,416,0.3084850311279297,26.5616614818573,1746156270.8743017,1746156297.7444484
899,434,0.29148030281066895,27.73819375038147,1746156271.8720598,1746156299.901734
450,272,0.2571842670440674,17.289981365203857,1746156272.8740518,1746156290.4212182
535,247,0.1864619255065918,15.653683423995972,1746156273.8711874,1746156289.711333
898,250,0.2694368362426758,15.98928189277649,1746156274.87203,1746156291.1307492
633,120,0.23715472221374512,7.617862939834595,1746156275.8721006,1746156283.7271185
686,101,0.2674717903137207,6.422478199005127,1746156276.8733962,1746156283.5633464
1000,146,0.34487485885620117,9.166741847991943,1746156277.8716357,1746156287.3832526
487,9,0.17926502227783203,0.43958497047424316,1746156278.8738894,1746156279.4927397
782,253,0.22646594047546387,16.153205394744873,1746156279.8716173,1746156296.2512891
558,45,0.20888209342956543,2.80926513671875,1746156280.8711126,1746156283.8892598
488,107,0.23864316940307617,6.733736991882324,1746156281.8713706,1746156288.843751
926,433,0.3634047508239746,29.15791893005371,1746156282.8713775,1746156312.3927016
780,350,0.26965975761413574,23.199541807174683,1746156283.8712869,1746156307.3404887
920,298,0.15539312362670898,19.563886165618896,1746156284.8721247,1746156304.5914042
614,281,0.19317841529846191,18.523344039916992,1746156285.871871,1746156304.5883937
1204,112,0.2912759780883789,7.090052366256714,1746156286.8717246,1746156294.2530534
889,195,0.2629070281982422,12.567054748535156,1746156287.8719556,1746156300.701918
578,272,0.18559813499450684,18.34920072555542,1746156288.8711977,1746156307.405997
738,327,0.2708451747894287,22.43230652809143,1746156289.8736553,1746156312.5768073
997,289,0.2594010829925537,19.949230670928955,1746156290.871936,1746156311.080568
879,381,0.19597077369689941,26.04878520965576,1746156291.8715718,1746156318.1163282
844,326,0.24255681037902832,22.509262323379517,1746156292.87159,1746156315.6234095
775,193,0.3218424320220947,13.271255016326904,1746156293.8716073,1746156307.464705
1596,223,0.22813987731933594,15.679102659225464,1746156294.8715625,1746156310.7788053
895,261,0.2647402286529541,18.34168791770935,1746156295.872111,1746156314.4785395
1172,302,0.26438260078430176,20.80368137359619,1746156296.8715892,1746156317.9396536
1218,162,0.3243601322174072,11.561215162277222,1746156297.8720376,1746156309.7576137
739,386,0.1765575408935547,26.24823021888733,1746156298.8712797,1746156325.296068
810,318,0.2799489498138428,21.78382134437561,1746156299.871637,1746156321.9354079
1556,51,0.3291199207305908,3.450471878051758,1746156300.8722003,1746156304.6517923
602,150,0.23289275169372559,10.638493776321411,1746156301.8751862,1746156312.7465732
778,198,0.19616389274597168,13.767232418060303,1746156302.8711305,1746156316.834527
742,254,0.28670740127563477,17.33834671974182,1746156303.8720403,1746156321.4970949
1443,189,0.2590913772583008,12.988370180130005,1746156304.8718324,1746156318.1192944
541,294,0.30087947845458984,19.453449010849,1746156305.8713374,1746156325.6256661
857,131,0.22117042541503906,9.08506464958191,1746156306.8715057,1746156316.1777413
1024,175,0.34116148948669434,11.605394124984741,1746156307.8719923,1746156319.8185482
1404,366,0.39669108390808105,24.006640911102295,1746156308.8712544,1746156333.2745867
1152,67,0.290722131729126,4.4257731437683105,1746156309.8714998,1746156314.5879953
407,47,0.14754843711853027,3.1833739280700684,1746156310.8717477,1746156314.2026703
327,10,0.21355915069580078,0.5517585277557373,1746156311.8718534,1746156312.6371713
1402,177,0.2683405876159668,11.216088771820068,1746156312.8715274,1746156324.355957
1624,266,0.32875704765319824,17.141825914382935,1746156313.8716748,1746156331.3422582
