prompt_tokens,generation_tokens,ttft,generation_time,launch_time,finish_time
689,275,0.20254158973693848,15.649498224258423,1746246351.8100762,1746246367.6621165
543,332,0.19792723655700684,18.903194665908813,1746246353.000816,1746246372.1019385
550,286,0.1676328182220459,16.352214097976685,1746246354.191131,1746246370.7109783
499,270,0.1921980381011963,15.516279697418213,1746246355.3821983,1746246371.0906763
1341,240,0.17253899574279785,13.807303428649902,1746246356.5719798,1746246370.5518224
765,125,0.13789844512939453,7.306663990020752,1746246357.7622938,1746246365.2068582
981,181,0.20103049278259277,10.484116554260254,1746246358.9537606,1746246369.6389081
968,244,0.3023357391357422,13.974198818206787,1746246360.1435392,1746246374.420074
673,51,0.26003408432006836,2.875959873199463,1746246361.3343456,1746246364.470342
311,475,0.13373208045959473,27.657296895980835,1746246362.524676,1746246390.3157053
1209,77,0.2671620845794678,4.322213649749756,1746246363.7146358,1746246368.3040118
341,147,0.1916353702545166,8.365508317947388,1746246364.9059472,1746246373.4630914
517,250,0.13231277465820312,14.340445756912231,1746246366.0965257,1746246380.5692847
477,262,0.21283221244812012,14.980578184127808,1746246367.2870188,1746246382.4804294
1056,162,0.19380593299865723,9.075650215148926,1746246368.4770298,1746246377.7464864
222,310,0.13305330276489258,18.065575122833252,1746246369.6679542,1746246387.866583
708,108,0.17681121826171875,6.0740721225738525,1746246370.8585672,1746246377.1094508
763,137,0.2001514434814453,7.798800945281982,1746246372.0484905,1746246380.0474434
818,460,0.16879487037658691,27.18506383895874,1746246373.2386608,1746246400.5925198
875,247,0.1963653564453125,14.462069272994995,1746246374.4298944,1746246389.0883293
348,40,0.10510420799255371,2.126816987991333,1746246375.6198175,1746246377.851739
190,130,0.13719391822814941,7.590055704116821,1746246376.8100412,1746246384.537291
1071,297,0.21038198471069336,17.67237114906311,1746246378.0008984,1746246395.8836517
1184,327,0.2689554691314697,19.49134588241577,1746246379.190987,1746246398.951289
377,30,0.18664288520812988,1.647996425628662,1746246380.3824244,1746246382.217064
924,222,0.21477127075195312,13.293101072311401,1746246381.572806,1746246395.0806787
826,173,0.18500041961669922,10.236285924911499,1746246382.763059,1746246393.184346
696,158,0.26087117195129395,9.290220260620117,1746246383.9528434,1746246393.5039353
717,276,0.23559165000915527,16.48746395111084,1746246385.143931,1746246401.866987
507,246,0.20681071281433105,14.788408517837524,1746246386.3344839,1746246401.3297033
816,321,0.2865166664123535,19.250969171524048,1746246387.5251298,1746246407.0626159
351,134,0.2117447853088379,7.960047960281372,1746246388.7155511,1746246396.8873441
340,84,0.1917738914489746,5.0366270542144775,1746246389.9052002,1746246395.1336014
593,231,0.17287731170654297,13.887793779373169,1746246391.095956,1746246405.1566274
982,186,0.2489330768585205,11.237594366073608,1746246392.2866566,1746246403.7731845
1214,416,0.26996350288391113,25.634085178375244,1746246393.4765549,1746246419.3806043
899,434,0.24802851676940918,26.738678216934204,1746246394.6671827,1746246421.65389
450,272,0.22217321395874023,16.935027599334717,1746246395.8582988,1746246413.0154998
535,247,0.20145845413208008,15.342746257781982,1746246397.048949,1746246412.593154
898,250,0.22914791107177734,15.662022829055786,1746246398.2386765,1746246414.1298478
633,120,0.24974942207336426,7.167689085006714,1746246399.429576,1746246406.8470147
686,95,0.22414946556091309,5.536132574081421,1746246400.6201422,1746246406.3804247
1000,146,0.34720873832702637,8.883096933364868,1746246401.8120623,1746246411.0423682
487,9,0.18200969696044922,0.42975330352783203,1746246403.0013678,1746246403.613131
782,253,0.21457219123840332,15.776803493499756,1746246404.1912289,1746246420.182605
558,42,0.19208502769470215,2.5722646713256836,1746246405.3817124,1746246408.1460624
488,133,0.21971535682678223,8.571512222290039,1746246406.5725832,1746246415.363811
926,433,0.3288280963897705,26.862292766571045,1746246407.762947,1746246434.9540684
780,350,0.2831611633300781,21.756303548812866,1746246408.9534996,1746246430.992965
920,298,0.2512037754058838,18.326357126235962,1746246410.1436872,1746246428.7212486
614,281,0.4468669891357422,17.04893207550049,1746246411.3338068,1746246428.829606
1204,112,0.27396130561828613,6.634674787521362,1746246412.5248923,1746246419.433529
889,195,0.24982213973999023,11.661350727081299,1746246413.7155106,1746246425.626684
578,272,0.18643760681152344,16.50221872329712,1746246414.9059713,1746246431.5946279
738,327,0.22054028511047363,19.96520233154297,1746246416.0956645,1746246436.2814076
997,289,0.25820350646972656,17.575130224227905,1746246417.286316,1746246435.11965
879,381,0.2016441822052002,23.34904408454895,1746246418.4771132,1746246442.0278018
844,326,0.19071340560913086,20.07707118988037,1746246419.6672504,1746246439.9350352
775,193,0.2607076168060303,11.675299882888794,1746246420.8581102,1746246432.7941182
1596,223,0.19723725318908691,13.709288358688354,1746246422.0484416,1746246435.9549677
895,261,0.22903084754943848,16.142652988433838,1746246423.239041,1746246439.6107252
1172,302,0.27375006675720215,18.504738330841064,1746246424.4297056,1746246443.2081943
1218,162,0.2709043025970459,9.957039833068848,1746246425.620408,1746246435.8483524
739,356,0.17901206016540527,21.788662433624268,1746246426.8108265,1746246448.7785013
810,318,0.2828023433685303,19.476826190948486,1746246428.000727,1746246447.760356
1556,51,0.2736821174621582,2.9489762783050537,1746246429.1914237,1746246432.4140823
602,150,0.22861504554748535,9.21745753288269,1746246430.381584,1746246439.8276567
778,206,0.1841297149658203,12.56848430633545,1746246431.5721009,1746246444.3247154
742,254,0.23685288429260254,15.46423077583313,1746246432.7627068,1746246448.4637907
1443,189,0.2385540008544922,11.513765573501587,1746246433.953233,1746246445.705553
541,294,0.26567888259887695,17.59583806991577,1746246435.1441014,1746246453.005619
