prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
76.0,20.0,0.07602453231811523,0.5342872142791748,5603,1,1746688417.1840296,1746688417.7943416
76.0,20.0,0.05926680564880371,0.5352611541748047,5604,1,1746688419.692803,1746688420.287331
76.0,20.0,0.04472947120666504,0.5279099941253662,5605,1,1746688422.2014644,1746688422.774104
76.0,20.0,0.06825780868530273,0.5512337684631348,5606,1,1746688424.7098472,1746688425.329339
76.0,20.0,0.04556703567504883,0.5447664260864258,5607,1,1746688427.3189898,1746688427.9093235
76.0,20.0,0.06548810005187988,0.5353233814239502,5608,1,1746688429.8270314,1746688430.427843
76.0,20.0,0.04628324508666992,0.539989709854126,5609,1,1746688432.3346481,1746688432.9209213
76.0,20.0,0.05143618583679199,0.5420691967010498,5610,1,1746688434.8425632,1746688435.4360688
76.0,20.0,0.04191231727600098,0.5359251499176025,5611,1,1746688437.4552457,1746688438.0330834
76.0,20.0,0.05821943283081055,0.5321464538574219,5612,1,1746688439.962923,1746688440.5532892
76.0,20.0,0.044560909271240234,0.5432302951812744,5613,1,1746688442.4725366,1746688443.060328
76.0,20.0,0.045717716217041016,0.5424442291259766,5614,1,1746688444.971748,1746688445.5599103
76.0,20.0,0.0424501895904541,0.5389463901519775,5615,1,1746688447.5805786,1746688448.1619754
76.0,20.0,0.06200456619262695,0.5325469970703125,5616,1,1746688450.0903103,1746688450.6848621
76.0,20.0,0.04756641387939453,0.5292782783508301,5617,1,1746688452.599902,1746688453.1767468
76.0,20.0,0.049323320388793945,0.5366840362548828,5618,1,1746688455.109112,1746688455.6951196
76.0,20.0,0.06720566749572754,0.5454020500183105,5619,1,1746688414.9780433,1746688415.5906513
125.0,20.0,0.0670156478881836,0.5336453914642334,5619,2,1746688457.7186222,1746688458.3192835
76.0,20.0,0.06824040412902832,0.5445685386657715,5620,1,1746688417.5851703,1746688418.1979795
125.0,20.0,0.05129885673522949,0.5389080047607422,5620,2,1746688460.3293579,1746688460.919565
76.0,20.0,0.057694435119628906,0.5414795875549316,5621,1,1746688420.0939896,1746688420.6931639
125.0,20.0,0.06178927421569824,0.5414509773254395,5621,2,1746688462.8372715,1746688463.440512
76.0,20.0,0.05587434768676758,0.5402839183807373,5622,1,1746688422.602689,1746688423.1988475
125.0,20.0,0.06062674522399902,0.5421590805053711,5622,2,1746688465.3464596,1746688465.9492457
76.0,20.0,0.04616522789001465,0.5385537147521973,5623,1,1746688425.111036,1746688425.6957552
125.0,20.0,0.05250358581542969,0.5331180095672607,5623,2,1746688467.8548656,1746688468.4404874
76.0,20.0,0.0641021728515625,0.5328843593597412,5624,1,1746688427.7203472,1746688428.317334
125.0,20.0,0.04417753219604492,0.5480301380157471,5624,2,1746688470.4648654,1746688471.0570734
76.0,20.0,0.07526206970214844,0.535987377166748,5625,1,1746688430.228033,1746688430.8392828
125.0,20.0,0.0685122013092041,0.5378942489624023,5625,2,1746688472.9727328,1746688473.5791395
76.0,20.0,0.04548764228820801,0.5337035655975342,5626,1,1746688432.7356331,1746688433.3148248
125.0,20.0,0.09481310844421387,0.5523402690887451,5626,2,1746688475.4304113,1746688476.077565
76.0,20.0,0.051743268966674805,0.5290775299072266,5627,1,1746688435.2436306,1746688435.8244517
125.0,20.0,0.05552506446838379,0.5386397838592529,5627,2,1746688477.9386594,1746688478.5328245
76.0,20.0,0.04422807693481445,0.5458590984344482,5628,1,1746688437.8561523,1746688438.4462397
125.0,20.0,0.048558950424194336,0.5467135906219482,5628,2,1746688480.5466661,1746688481.141939
76.0,20.0,0.060285329818725586,0.5446958541870117,5629,1,1746688440.3643916,1746688440.969373
125.0,20.0,0.06290102005004883,0.5456380844116211,5629,2,1746688483.055857,1746688483.6643963
76.0,20.0,0.04767775535583496,0.5386817455291748,5630,1,1746688442.873751,1746688443.4601107
125.0,20.0,0.06189703941345215,0.5373728275299072,5630,2,1746688485.564375,1746688486.163645
76.0,20.0,0.047380685806274414,0.5320961475372314,5631,1,1746688445.372796,1746688445.9522731
125.0,20.0,0.05500602722167969,0.5377347469329834,5631,2,1746688488.0735543,1746688488.6662953
76.0,20.0,0.046859025955200195,0.5471072196960449,5632,1,1746688447.9825416,1746688448.576508
125.0,20.0,0.046315670013427734,0.5500838756561279,5632,2,1746688490.6827562,1746688491.279156
76.0,20.0,0.06433701515197754,0.541257381439209,5633,1,1746688450.491269,1746688451.0968637
125.0,20.0,0.06397867202758789,0.5476515293121338,5633,2,1746688493.1913643,1746688493.8029947
76.0,20.0,0.04829263687133789,0.5409815311431885,5634,1,1746688453.0008886,1746688453.590163
125.0,20.0,0.05651450157165527,0.5488336086273193,5634,2,1746688495.699733,1746688496.3050814
76.0,20.0,0.04616403579711914,0.5265955924987793,5635,1,1746688455.510187,1746688456.0829468
125.0,20.0,0.06923055648803711,0.544823408126831,5635,2,1746688498.2076032,1746688498.8216574
76.0,20.0,0.06699013710021973,0.537071704864502,5636,1,1746688415.379135,1746688415.983197
125.0,20.0,0.06032061576843262,0.5388634204864502,5636,2,1746688458.1202672,1746688458.7194514
174.0,20.0,0.0524744987487793,0.549222469329834,5636,3,1746688500.8155866,1746688501.4172838
76.0,20.0,0.04446530342102051,0.5373852252960205,5637,1,1746688417.9880588,1746688418.5699096
125.0,20.0,0.044121503829956055,0.5333981513977051,5637,2,1746688460.7302692,1746688461.307789
174.0,20.0,0.0475773811340332,0.5468952655792236,5637,3,1746688503.4258997,1746688504.0203726
76.0,20.0,0.05657696723937988,0.5325655937194824,5638,1,1746688420.496691,1746688421.0858338
125.0,20.0,0.057564735412597656,0.5345025062561035,5638,2,1746688463.2391078,1746688463.8311753
174.0,20.0,0.04912567138671875,0.5406341552734375,5638,3,1746688505.9214826,1746688506.5112429
76.0,20.0,0.04852938652038574,0.5331578254699707,5639,1,1746688423.0051737,1746688423.5868611
125.0,20.0,0.04867076873779297,0.5345969200134277,5639,2,1746688465.7477732,1746688466.3310409
174.0,20.0,0.059017181396484375,0.5408434867858887,5639,3,1746688508.429284,1746688509.0291448
76.0,20.0,0.0726468563079834,0.5275552272796631,5640,1,1746688425.5143855,1746688426.114588
125.0,20.0,0.046091318130493164,0.543482780456543,5640,2,1746688468.2559466,1746688468.845521
174.0,20.0,0.05871176719665527,0.5305180549621582,5640,3,1746688510.9367151,1746688511.5259452
76.0,20.0,0.04698991775512695,0.539454460144043,5641,1,1746688428.1233552,1746688428.7097998
125.0,20.0,0.05927920341491699,0.5421252250671387,5641,2,1746688470.8659568,1746688471.4673615
174.0,20.0,0.07320499420166016,0.5480077266693115,5641,3,1746688513.5449305,1746688514.1661434
76.0,20.0,0.057558536529541016,0.5403709411621094,5642,1,1746688430.6307452,1746688431.228675
125.0,20.0,0.05516338348388672,0.5387728214263916,5642,2,1746688473.3737,1746688473.9676366
76.0,20.0,0.047174692153930664,0.5426609516143799,5643,1,1746688433.1384006,1746688433.7282364
125.0,20.0,0.07488489151000977,0.5491776466369629,5643,2,1746688475.8315227,1746688476.4555855
76.0,20.0,0.06120944023132324,0.5360677242279053,5644,1,1746688435.6494122,1746688436.2466896
125.0,20.0,0.06857061386108398,0.530602216720581,5644,2,1746688478.3395894,1746688478.9387624
76.0,20.0,0.044011831283569336,0.5382175445556641,5645,1,1746688438.2587924,1746688438.841022
125.0,20.0,0.04707813262939453,0.5513968467712402,5645,2,1746688480.9478748,1746688481.54635
76.0,20.0,0.064453125,0.5356197357177734,5646,1,1746688440.7674441,1746688441.3675172
125.0,20.0,0.046401262283325195,0.5388810634613037,5646,2,1746688483.456873,1746688484.0421555
76.0,20.0,0.07090544700622559,0.5397415161132812,5647,1,1746688443.276649,1746688443.8872962
125.0,20.0,0.06837844848632812,0.5460598468780518,5647,2,1746688485.9652424,1746688486.579681
76.0,20.0,0.05123257637023926,0.5362844467163086,5648,1,1746688445.7754602,1746688446.3629775
125.0,20.0,0.08569455146789551,0.5356054306030273,5648,2,1746688488.4744554,1746688489.0957556
76.0,20.0,0.04315781593322754,0.5410165786743164,5649,1,1746688448.3855357,1746688448.9697104
125.0,20.0,0.04520368576049805,0.547051191329956,5649,2,1746688491.0836258,1746688491.675881
76.0,20.0,0.05959963798522949,0.5338082313537598,5650,1,1746688450.8948667,1746688451.488275
125.0,20.0,0.06542539596557617,0.5372984409332275,5650,2,1746688493.5922024,1746688494.1949265
76.0,20.0,0.0439908504486084,0.5401763916015625,5651,1,1746688453.404433,1746688453.9886005
125.0,20.0,0.05008649826049805,0.5397624969482422,5651,2,1746688496.1006646,1746688496.6905138
76.0,20.0,0.05281662940979004,0.5353221893310547,5652,1,1746688455.9136763,1746688456.5018153
125.0,20.0,0.06689763069152832,0.5616769790649414,5652,2,1746688498.6084979,1746688499.2370727
76.0,20.0,0.06901121139526367,0.5438437461853027,5653,1,1746688415.7804337,1746688416.3932889
125.0,20.0,0.06798529624938965,0.5482261180877686,5653,2,1746688458.5244834,1746688459.140695
174.0,20.0,0.05293726921081543,0.5376100540161133,5653,3,1746688501.2165568,1746688501.8071043
