prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
76.0,20.0,0.06962013244628906,0.547175407409668,6803,1,1746689364.502825,1746689365.1196208
76.0,20.0,0.05952286720275879,0.5432078838348389,6804,1,1746689366.710376,1746689367.313107
76.0,20.0,0.06677746772766113,0.5446255207061768,6805,1,1746689368.8199131,1746689369.4313161
76.0,20.0,0.06569862365722656,0.5452010631561279,6806,1,1746689370.9284525,1746689371.5393524
76.0,20.0,0.06186628341674805,0.5418260097503662,6807,1,1746689373.0366318,1746689373.6403244
76.0,20.0,0.06592917442321777,0.5436651706695557,6808,1,1746689375.1448047,1746689375.7543993
76.0,20.0,0.05468630790710449,0.5446066856384277,6809,1,1746689377.2527301,1746689377.8520234
76.0,20.0,0.06036996841430664,0.540048360824585,6810,1,1746689379.3609374,1746689379.961356
76.0,20.0,0.0590062141418457,0.5523650646209717,6811,1,1746689381.4700046,1746689382.0813763
76.0,20.0,0.04962635040283203,0.5435938835144043,6812,1,1746689383.5785263,1746689384.1717467
76.0,20.0,0.0664517879486084,0.532320499420166,6813,1,1746689385.6865842,1746689386.2853568
76.0,20.0,0.050946950912475586,0.5432436466217041,6814,1,1746689387.796627,1746689388.3908179
76.0,20.0,0.044741153717041016,0.54081130027771,6815,1,1746689389.9043806,1746689390.4899333
76.0,20.0,0.06293940544128418,0.568324089050293,6816,1,1746689392.012181,1746689392.6434448
76.0,20.0,0.0503849983215332,0.5407314300537109,6817,1,1746689394.0982444,1746689394.689361
76.0,20.0,0.06125211715698242,0.5476312637329102,6818,1,1746689396.2063148,1746689396.8151984
76.0,20.0,0.05125284194946289,0.5335414409637451,6819,1,1746689362.7983081,1746689363.3831027
125.0,20.0,0.04706430435180664,0.5357444286346436,6819,2,1746689398.414459,1746689398.997268
76.0,20.0,0.044293880462646484,0.539478063583374,6820,1,1746689364.903943,1746689365.4877152
125.0,20.0,0.06809067726135254,0.542316198348999,6820,2,1746689400.5240507,1746689401.134458
76.0,20.0,0.0598599910736084,0.5390667915344238,6821,1,1746689367.012143,1746689367.61107
125.0,20.0,0.054940223693847656,0.5356462001800537,6821,2,1746689402.6370044,1746689403.2275913
76.0,20.0,0.04446983337402344,0.5468685626983643,6822,1,1746689369.1214318,1746689369.7127705
125.0,20.0,0.06190609931945801,0.5491712093353271,6822,2,1746689404.742016,1746689405.3530936
76.0,20.0,0.04397439956665039,0.5439279079437256,6823,1,1746689371.2294583,1746689371.8173609
125.0,20.0,0.06894874572753906,0.5408484935760498,6823,2,1746689406.851097,1746689407.4608948
76.0,20.0,0.06675481796264648,0.5416467189788818,6824,1,1746689373.3377552,1746689373.946157
125.0,20.0,0.06577801704406738,0.5430753231048584,6824,2,1746689408.959096,1746689409.5679495
76.0,20.0,0.05692934989929199,0.5397670269012451,6825,1,1746689375.445678,1746689376.0423746
125.0,20.0,0.0576019287109375,0.5514113903045654,6825,2,1746689411.0670073,1746689411.676021
76.0,20.0,0.05178380012512207,0.5415205955505371,6826,1,1746689377.5536075,1746689378.146912
125.0,20.0,0.04813337326049805,0.5495564937591553,6826,2,1746689413.1752598,1746689413.77295
76.0,20.0,0.0490875244140625,0.5379059314727783,6827,1,1746689379.661869,1746689380.2488627
125.0,20.0,0.0536346435546875,0.561168909072876,6827,2,1746689415.2832918,1746689415.8980956
76.0,20.0,0.05157041549682617,0.5346808433532715,6828,1,1746689381.7709374,1746689382.357189
125.0,20.0,0.04793429374694824,0.5467362403869629,6828,2,1746689417.392635,1746689417.9873059
76.0,20.0,0.04594707489013672,0.5443806648254395,6829,1,1746689383.8795023,1746689384.4698305
125.0,20.0,0.06598377227783203,0.5511841773986816,6829,2,1746689419.500966,1746689420.1181343
76.0,20.0,0.06221628189086914,0.5442087650299072,6830,1,1746689385.9875152,1746689386.5939405
125.0,20.0,0.05097055435180664,0.5606775283813477,6830,2,1746689421.6094127,1746689422.2210615
76.0,20.0,0.04530143737792969,0.5341582298278809,6831,1,1746689388.097534,1746689388.676994
125.0,20.0,0.04645276069641113,0.5571634769439697,6831,2,1746689423.747569,1746689424.3511856
76.0,20.0,0.06739974021911621,0.537677526473999,6832,1,1746689390.2052777,1746689390.8103552
125.0,20.0,0.06351709365844727,0.5473628044128418,6832,2,1746689425.8577921,1746689426.4686723
76.0,20.0,0.054305315017700195,0.5363967418670654,6833,1,1746689392.3130465,1746689392.9037488
125.0,20.0,0.054429054260253906,0.539017915725708,6833,2,1746689427.9670818,1746689428.560529
76.0,20.0,0.0661773681640625,0.5339264869689941,6834,1,1746689394.399212,1746689394.999316
125.0,20.0,0.05673074722290039,0.5469191074371338,6834,2,1746689429.9751232,1746689430.5787733
76.0,20.0,0.052695512771606445,0.544140100479126,6835,1,1746689396.5072412,1746689397.104077
125.0,20.0,0.06472969055175781,0.5495090484619141,6835,2,1746689432.0830956,1746689432.6973345
76.0,20.0,0.058382272720336914,0.542792797088623,6836,1,1746689363.0991466,1746689363.7003222
125.0,20.0,0.06896066665649414,0.5441024303436279,6836,2,1746689398.7153134,1746689399.3283768
174.0,20.0,0.07266616821289062,0.5536611080169678,6836,3,1746689434.2916648,1746689434.9179924
76.0,20.0,0.05801987648010254,0.5488970279693604,6837,1,1746689365.2062662,1746689365.8131833
125.0,20.0,0.054018497467041016,0.5421855449676514,6837,2,1746689400.8248441,1746689401.4210484
174.0,20.0,0.05779623985290527,0.539607048034668,6837,3,1746689436.3993807,1746689436.9967842
76.0,20.0,0.06118941307067871,0.5499131679534912,6838,1,1746689367.3133824,1746689367.9244854
125.0,20.0,0.060949087142944336,0.5478301048278809,6838,2,1746689402.934667,1746689403.5434465
174.0,20.0,0.05579090118408203,0.5455925464630127,6838,3,1746689438.5071647,1746689439.1085484
