prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
76.0,20.0,0.04633140563964844,0.22521471977233887,1603,1,1745938557.928178,1745938558.199725
76.0,20.0,0.03561902046203613,0.22577834129333496,1604,1,1745938559.8437886,1745938560.1051867
76.0,20.0,0.034677743911743164,0.22753000259399414,1605,1,1745938561.7610843,1745938562.023293
76.0,20.0,0.03609895706176758,0.22567009925842285,1606,1,1745938563.6780097,1745938563.939779
76.0,20.0,0.034374237060546875,0.22727370262145996,1607,1,1745938565.5975516,1745938565.8592
76.0,20.0,0.026201725006103516,0.2273392677307129,1608,1,1745938567.415568,1745938567.6691096
76.0,20.0,0.026849031448364258,0.22652912139892578,1609,1,1745938569.331774,1745938569.5851526
76.0,20.0,0.027075767517089844,0.22722625732421875,1610,1,1745938571.2483168,1745938571.5026195
76.0,20.0,0.027057170867919922,0.22792935371398926,1611,1,1745938573.1648989,1745938573.4198859
76.0,20.0,0.028853654861450195,0.22689151763916016,1612,1,1745938575.0823004,1745938575.3380458
76.0,20.0,0.03694772720336914,0.22574782371520996,1613,1,1745938576.8987646,1745938577.1614606
76.0,20.0,0.029869794845581055,0.22688055038452148,1614,1,1745938578.8195162,1745938579.076267
76.0,20.0,0.02783823013305664,0.2266216278076172,1615,1,1745938580.7367465,1745938580.991207
76.0,20.0,0.026180028915405273,0.2281966209411621,1616,1,1745938582.6528912,1745938582.90727
76.0,20.0,0.03313851356506348,0.2239701747894287,1617,1,1745938584.5265303,1745938584.7836397
76.0,20.0,0.06772398948669434,0.24224019050598145,1618,1,1745938586.6506133,1745938586.9605777
76.0,20.0,0.026325702667236328,0.22479748725891113,1619,1,1745938556.3151734,1745938556.566297
125.0,20.0,0.03454184532165527,0.23197293281555176,1619,2,1745938588.373871,1745938588.6403863
76.0,20.0,0.027911901473999023,0.22499752044677734,1620,1,1745938558.2300253,1745938558.4829352
125.0,20.0,0.026690244674682617,0.23233866691589355,1620,2,1745938590.2889285,1745938590.547958
76.0,20.0,0.02904534339904785,0.22588539123535156,1621,1,1745938560.1456988,1745938560.4006302
125.0,20.0,0.030436277389526367,0.23294949531555176,1621,2,1745938592.204621,1745938592.468007
76.0,20.0,0.026217222213745117,0.22565269470214844,1622,1,1745938562.0663419,1745938562.3182123
125.0,20.0,0.03390145301818848,0.23203754425048828,1622,2,1745938594.1240125,1745938594.3899517
76.0,20.0,0.03748965263366699,0.2255544662475586,1623,1,1745938563.9857123,1745938564.248757
125.0,20.0,0.026297569274902344,0.23282170295715332,1623,2,1745938596.041515,1745938596.3006346
76.0,20.0,0.034853458404541016,0.22481203079223633,1624,1,1745938565.8009527,1745938566.0606186
125.0,20.0,0.03911709785461426,0.2320709228515625,1624,2,1745938597.8562865,1745938598.127475
76.0,20.0,0.031152963638305664,0.22437715530395508,1625,1,1745938567.7200954,1745938567.975626
125.0,20.0,0.03750967979431152,0.2320246696472168,1625,2,1745938599.7765722,1745938600.046107
76.0,20.0,0.03025054931640625,0.22442126274108887,1626,1,1745938569.6377316,1745938569.8924036
125.0,20.0,0.03157401084899902,0.23165225982666016,1626,2,1745938601.6920388,1745938601.9552655
76.0,20.0,0.031192779541015625,0.22455930709838867,1627,1,1745938571.5535412,1745938571.8092935
125.0,20.0,0.03015422821044922,0.23280692100524902,1627,2,1745938603.6124663,1745938603.8754282
76.0,20.0,0.03188443183898926,0.22621393203735352,1628,1,1745938573.469711,1745938573.7278101
125.0,20.0,0.02788710594177246,0.23155593872070312,1628,2,1745938605.5327923,1745938605.7922356
76.0,20.0,0.03358817100524902,0.22542166709899902,1629,1,1745938575.3874307,1745938575.646441
125.0,20.0,0.03197145462036133,0.2323307991027832,1629,2,1745938607.4483058,1745938607.7126088
76.0,20.0,0.027876853942871094,0.22525620460510254,1630,1,1745938577.2038658,1745938577.4569995
125.0,20.0,0.03735852241516113,0.23435759544372559,1630,2,1745938609.270888,1745938609.5426073
76.0,20.0,0.03221774101257324,0.22546076774597168,1631,1,1745938579.1258047,1745938579.3834836
125.0,20.0,0.03433823585510254,0.2316570281982422,1631,2,1745938611.1927748,1745938611.4587705
76.0,20.0,0.032247304916381836,0.22423768043518066,1632,1,1745938581.041829,1745938581.2983146
125.0,20.0,0.03287172317504883,0.23205208778381348,1632,2,1745938613.1118767,1745938613.376801
76.0,20.0,0.028297901153564453,0.22516369819641113,1633,1,1745938582.9604425,1745938583.2139046
125.0,20.0,0.037790775299072266,0.2322375774383545,1633,2,1745938615.0375369,1745938615.307566
76.0,20.0,0.03951001167297363,0.22639989852905273,1634,1,1745938584.8287718,1745938585.0946825
125.0,20.0,0.04946327209472656,0.237748384475708,1634,2,1745938617.3352382,1745938617.6224504
76.0,20.0,0.042775869369506836,0.22832918167114258,1635,1,1745938586.7590537,1745938587.030159
125.0,20.0,0.03882241249084473,0.23862791061401367,1635,2,1745938618.7632535,1745938619.040704
76.0,20.0,0.03174924850463867,0.22501230239868164,1636,1,1745938556.6170816,1745938556.8738437
125.0,20.0,0.03609728813171387,0.23271465301513672,1636,2,1745938588.6789799,1745938588.9477923
174.0,20.0,0.041043996810913086,0.2286524772644043,1636,3,1745938620.6795118,1745938620.949209
76.0,20.0,0.028480052947998047,0.2251734733581543,1637,1,1745938558.5366,1745938558.790254
125.0,20.0,0.03988814353942871,0.23409652709960938,1637,2,1745938590.5939128,1745938590.8678977
174.0,20.0,0.04396367073059082,0.22991204261779785,1637,3,1745938622.5957148,1745938622.869591
76.0,20.0,0.029358386993408203,0.2242577075958252,1638,1,1745938560.4526596,1745938560.7062762
