prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
21073.0,100.0,0.0793919563293457,1.3605272769927979,63,1,1745935527.076206,1745935528.516126
21202.0,100.0,0.08657383918762207,1.5335900783538818,63,2,1745935557.0969133,1745935558.7170777
21073.0,100.0,0.07701277732849121,1.3610446453094482,64,1,1745935535.0952182,1745935536.5332763
21202.0,100.0,0.0782308578491211,1.3615260124206543,64,2,1745935565.1158304,1745935566.5555878
21331.0,100.0,0.08627200126647949,1.5320098400115967,64,3,1745935595.1214375,1745935596.73972
21073.0,100.0,0.07697200775146484,1.3616807460784912,65,1,1745935543.114975,1745935544.5536287
21202.0,100.0,0.0810549259185791,1.3616037368774414,65,2,1745935573.1339443,1745935574.5766037
21331.0,100.0,0.07813096046447754,1.361725091934204,65,3,1745935603.141521,1745935604.5813775
21073.0,100.0,0.0780954360961914,1.3603801727294922,66,1,1745935521.0619562,1745935522.5004325
21202.0,100.0,0.07854986190795898,1.3633301258087158,66,2,1745935551.0833538,1745935552.5252345
21331.0,100.0,0.07798600196838379,1.3644888401031494,66,3,1745935581.0869377,1745935582.5294135
21460.0,100.0,0.07853555679321289,1.3656387329101562,66,4,1745935611.095642,1745935612.5398169
21073.0,100.0,0.0802011489868164,1.3618590831756592,67,1,1745935529.0812764,1745935530.5233371
21202.0,100.0,0.07915949821472168,1.3616523742675781,67,2,1745935559.1047587,1745935560.5455713
21331.0,100.0,0.07901978492736816,1.364837408065796,67,3,1745935589.1070619,1745935590.5509198
21073.0,100.0,0.07725048065185547,1.365119457244873,68,1,1745935537.100267,1745935538.5426378
21202.0,100.0,0.0786135196685791,1.3651165962219238,68,2,1745935567.1202197,1745935568.5639503
21331.0,100.0,0.07838249206542969,1.3648536205291748,68,3,1745935597.1280322,1745935598.5712688
21073.0,100.0,0.07660436630249023,1.3609437942504883,69,1,1745935545.1198506,1745935546.5573995
21202.0,100.0,0.07830643653869629,1.3611540794372559,69,2,1745935575.1377685,1745935576.5772295
21331.0,100.0,0.07796001434326172,1.3617956638336182,69,3,1745935605.1463318,1745935606.586088
21073.0,100.0,0.07674789428710938,1.3650476932525635,70,1,1745935523.0668733,1745935524.5086694
21202.0,100.0,0.07782244682312012,1.362602949142456,70,2,1745935553.0872488,1745935554.527675
21331.0,100.0,0.0777738094329834,1.362227201461792,70,3,1745935583.0918634,1745935584.531865
21460.0,100.0,0.0782477855682373,1.3664183616638184,70,4,1745935613.099675,1745935614.5443416
21073.0,100.0,0.07915520668029785,1.3607728481292725,71,1,1745935531.085861,1745935532.5257897
21202.0,100.0,0.07874703407287598,1.3603477478027344,71,2,1745935561.107831,1745935562.5469265
21331.0,100.0,0.07945418357849121,1.3619287014007568,71,3,1745935591.1117117,1745935592.5530953
21073.0,100.0,0.07770729064941406,1.3661644458770752,72,1,1745935539.105594,1745935540.5494661
21202.0,100.0,0.07899951934814453,1.3663215637207031,72,2,1745935569.125038,1745935570.5703595
21331.0,100.0,0.07877326011657715,1.3662707805633545,72,3,1745935599.1323223,1745935600.5773668
21073.0,100.0,0.08858418464660645,1.3612329959869385,73,1,1745935547.1272688,1745935548.5770864
21202.0,100.0,0.07831549644470215,1.3612301349639893,73,2,1745935577.1419322,1745935578.5814784
21331.0,100.0,0.07964468002319336,1.3609418869018555,73,3,1745935607.1518106,1745935608.592398
21073.0,100.0,0.07706356048583984,1.3604834079742432,74,1,1745935525.0717406,1745935526.5092883
21202.0,100.0,0.0784306526184082,1.364058494567871,74,2,1745935555.0910945,1745935556.5335844
21331.0,100.0,0.07761383056640625,1.3635857105255127,74,3,1745935585.0974545,1745935586.538655
21460.0,100.0,0.07996344566345215,1.3653762340545654,74,4,1745935615.103678,1745935616.5490181
21073.0,100.0,0.07699131965637207,1.362015724182129,75,1,1745935533.0907419,1745935534.5297494
21202.0,100.0,0.07857084274291992,1.359875202178955,75,2,1745935563.1115916,1745935564.5500383
21331.0,100.0,0.0782785415649414,1.3629679679870605,75,3,1745935593.116238,1745935594.557485
21073.0,100.0,0.07664132118225098,1.3626298904418945,76,1,1745935541.109983,1745935542.5492544
21202.0,100.0,0.07856154441833496,1.3636279106140137,76,2,1745935571.1293375,1745935572.5715277
21331.0,100.0,0.07819819450378418,1.363008975982666,76,3,1745935601.1366704,1745935602.577878
21073.0,100.0,0.06363153457641602,1.3596539497375488,77,1,1745935519.0501285,1745935520.4734142
21202.0,100.0,0.07752823829650879,1.3601207733154297,77,2,1745935549.1792035,1745935550.616853
21331.0,100.0,0.07794690132141113,1.3626489639282227,77,3,1745935579.2826645,1745935580.7232609
21460.0,100.0,0.07884454727172852,1.3643064498901367,77,4,1745935609.3910933,1745935610.834245
21073.0,100.0,0.1012415885925293,1.5311851501464844,78,1,1745935557.0997741,1745935558.7322016
21202.0,100.0,0.07786726951599121,1.363189458847046,78,2,1745935587.102442,1745935588.5434992
21331.0,100.0,0.07911944389343262,1.362680435180664,78,3,1745935617.1080608,1745935618.5498612
21073.0,100.0,0.09886002540588379,1.5306265354156494,79,1,1745935595.1251686,1745935596.7546558
