prompt_tokens,generation_tokens,ttft,generation_time,launch_time,finish_time
689,275,0.06351709365844727,3.3084986209869385,1745955336.394147,1745955339.7661648
543,332,0.049605607986450195,4.028015375137329,1745955337.8872976,1745955341.96492
550,259,0.04443550109863281,3.1516175270080566,1745955339.3794582,1745955342.5755117
499,270,0.04696917533874512,3.3007631301879883,1745955340.8720312,1745955344.219764
1341,240,0.050726890563964844,2.9250571727752686,1745955342.364218,1745955345.3400025
765,125,0.04219484329223633,1.5297489166259766,1745955343.8569262,1745955345.4288707
981,181,0.05413317680358887,2.1799468994140625,1745955345.3499367,1745955347.5840175
968,244,0.06213784217834473,2.9521965980529785,1745955346.8421826,1745955349.8565178
673,51,0.053318023681640625,0.606879472732544,1745955348.3352041,1745955348.9954023
311,475,0.053864240646362305,5.704440593719482,1745955349.833949,1745955355.5922546
1209,77,0.05972647666931152,0.9228589534759521,1745955351.32032,1745955352.3029058
341,234,0.038367509841918945,2.8122167587280273,1745955352.812331,1745955355.662916
517,250,0.04860639572143555,3.028040885925293,1745955354.304917,1745955357.3815646
477,262,0.04622697830200195,3.1665198802948,1745955355.796977,1745955359.0097244
1056,162,0.05438590049743652,1.9554531574249268,1745955357.290029,1745955359.2998686
222,310,0.03136491775512695,3.712395191192627,1745955358.7826385,1745955362.5263991
708,108,0.04169654846191406,1.2842435836791992,1745955360.274979,1745955361.6009197
763,137,0.04865121841430664,1.6242437362670898,1745955361.767907,1745955363.4408023
818,460,0.035404205322265625,5.555807113647461,1745955363.2601175,1745955368.8513296
875,247,0.048951148986816406,2.9978439807891846,1745955364.7522457,1745955367.799041
348,53,0.03952360153198242,0.6382036209106445,1745955366.2447276,1745955366.9224553
190,130,0.03621554374694824,1.5589053630828857,1745955367.7376304,1745955369.332752
1071,297,0.04138016700744629,3.612443447113037,1745955369.230319,1745955372.8841429
1184,327,0.0648038387298584,3.980616331100464,1745955370.7226548,1745955374.7680757
377,30,0.04322195053100586,0.3557722568511963,1745955372.215771,1745955372.6147654
924,222,0.04864382743835449,2.6913042068481445,1745955373.708269,1745955376.4482174
826,173,0.04611563682556152,2.0934526920318604,1745955375.200941,1745955377.3405097
696,158,0.04243922233581543,1.8915092945098877,1745955376.6930382,1745955378.6269872
717,276,0.04266190528869629,3.341911554336548,1745955378.1856074,1745955381.5701811
507,246,0.043816328048706055,3.001436948776245,1745955379.6783564,1745955382.7236102
816,321,0.06940293312072754,3.880885601043701,1745955381.1704345,1745955385.1207232
351,134,0.035738468170166016,1.613109827041626,1745955382.6634648,1745955384.3123136
340,84,0.035515546798706055,0.9991288185119629,1745955384.155733,1745955385.190378
593,231,0.04154539108276367,2.752612590789795,1745955385.6479306,1745955388.4420893
982,186,0.044592857360839844,2.261636257171631,1745955387.1408505,1745955389.4470804
1214,416,0.05898332595825195,5.096090078353882,1745955388.6335695,1745955393.7886436
899,434,0.04105067253112793,5.354693174362183,1745955390.125989,1745955395.5217335
450,272,0.057347774505615234,3.3685054779052734,1745955391.6182039,1745955395.0440576
535,208,0.052210092544555664,2.563347578048706,1745955393.1114335,1745955395.7269917
898,250,0.0448455810546875,3.0375936031341553,1745955394.6037922,1745955397.686232
633,120,0.04103565216064453,1.437535047531128,1745955396.0959911,1745955397.5745625
686,120,0.04864931106567383,1.3980228900909424,1745955397.588894,1745955399.0355668
1000,146,0.05027413368225098,1.7223985195159912,1745955399.0815942,1745955400.8542671
487,7,0.043100833892822266,0.07252144813537598,1745955400.5733137,1745955400.6889365
782,253,0.03404355049133301,3.0074305534362793,1745955402.0668437,1745955405.1083186
558,41,0.03476572036743164,0.48387837409973145,1745955403.5585582,1745955404.077203
488,133,0.04534339904785156,1.5756592750549316,1745955405.0512273,1745955406.6722305
926,433,0.055024147033691406,5.279959201812744,1745955406.5434983,1745955411.878482
780,350,0.05150866508483887,4.294360637664795,1745955408.036286,1745955412.3821564
920,298,0.03887486457824707,3.6903605461120605,1745955409.528769,1745955413.258005
614,281,0.05093693733215332,3.426053047180176,1745955411.02232,1745955414.4993103
1204,59,0.05404376983642578,0.7134401798248291,1745955412.5146487,1745955413.282133
889,22,0.03892803192138672,0.2530829906463623,1745955414.0067532,1745955414.2987645
578,272,0.041394948959350586,3.2614243030548096,1745955415.4990304,1745955418.8018498
738,327,0.04509091377258301,3.9914770126342773,1745955416.9915862,1745955421.0281544
997,289,0.04970836639404297,3.5526695251464844,1745955418.4843638,1745955422.0867426
879,381,0.053910255432128906,4.709356069564819,1745955419.9768763,1745955424.740143
844,326,0.049486398696899414,4.019741058349609,1745955421.469665,1745955425.5388927
775,193,0.049492835998535156,2.381542444229126,1745955422.9616604,1745955425.3926961
1596,223,0.05904507637023926,2.7206430435180664,1745955424.4544563,1745955427.2341447
895,261,0.04364204406738281,3.186337947845459,1745955425.9464517,1745955429.1764321
1172,302,0.04109358787536621,3.6915011405944824,1745955427.438764,1745955431.1713593
1218,162,0.04593539237976074,1.9743940830230713,1745955428.9323707,1745955430.9527009
739,391,0.035279035568237305,4.782063722610474,1745955430.4248617,1745955435.242205
810,318,0.05721116065979004,3.8844425678253174,1745955431.9170256,1745955435.8586798
1556,51,0.05563712120056152,0.617652416229248,1745955433.4096255,1745955434.0829155
602,150,0.04499411582946777,1.805945634841919,1745955434.9022598,1745955436.7531998
778,301,0.04608726501464844,3.646101474761963,1745955436.3942995,1745955440.0864887
742,254,0.04573774337768555,3.122511863708496,1745955437.8875892,1745955441.0558393
1443,189,0.05294060707092285,2.3153998851776123,1745955439.380045,1745955441.7483861
