prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
75.0,20.0,0.031581878662109375,0.22201204299926758,403,1,1745946457.8438706,1745946458.097465
75.0,20.0,0.024802207946777344,0.22059845924377441,404,1,1745946476.7830048,1745946477.028406
75.0,20.0,0.024194002151489258,0.2241377830505371,405,1,1745946495.7589743,1745946496.0073137
75.0,20.0,0.025408267974853516,0.22256064414978027,406,1,1745946514.8136332,1745946515.0616028
75.0,20.0,0.025137662887573242,0.22100138664245605,407,1,1745946533.8234127,1745946534.0695527
75.0,20.0,0.024918556213378906,0.21892046928405762,419,1,1745946441.7780523,1745946442.0218918
75.0,20.0,0.024361848831176758,0.21870064735412598,420,1,1745946460.7579021,1745946461.000965
75.0,20.0,0.02621936798095703,0.21805739402770996,421,1,1745946479.7981856,1745946480.042463
75.0,20.0,0.024936437606811523,0.21845126152038574,422,1,1745946498.7749465,1745946499.0183349
75.0,20.0,0.025054216384887695,0.22164463996887207,423,1,1745946517.8286855,1745946518.0753853
75.0,20.0,0.0248715877532959,0.218428373336792,424,1,1745946536.7547138,1745946536.9980147
75.0,20.0,0.036760568618774414,0.20735955238342285,436,1,1745946444.8026023,1745946445.046723
75.0,20.0,0.02498769760131836,0.21742916107177734,437,1,1745946463.7688072,1745946464.0112245
75.0,20.0,0.025266170501708984,0.21844983100891113,438,1,1745946482.809466,1745946483.0531824
75.0,20.0,0.02667379379272461,0.21859502792358398,439,1,1745946501.7572043,1745946502.002474
75.0,20.0,0.02504253387451172,0.2219829559326172,440,1,1745946520.8402653,1745946521.0872917
75.0,20.0,0.024550914764404297,0.21819019317626953,453,1,1745946447.8062818,1745946448.0490236
75.0,20.0,0.024843692779541016,0.21813273429870605,454,1,1745946466.7797823,1745946467.0227592
75.0,20.0,0.024783849716186523,0.21866941452026367,455,1,1745946485.8212478,1745946486.0647018
75.0,20.0,0.024890422821044922,0.21889996528625488,456,1,1745946504.7720196,1745946505.0158107
75.0,20.0,0.025003671646118164,0.21846508979797363,457,1,1745946523.8522434,1745946524.0957127
75.0,20.0,0.024489879608154297,0.21860504150390625,470,1,1745946450.8173776,1745946451.0604732
75.0,20.0,0.024779081344604492,0.21846914291381836,471,1,1745946469.8458576,1745946470.0891063
75.0,20.0,0.02457880973815918,0.21875381469726562,472,1,1745946488.8329694,1745946489.0763025
75.0,20.0,0.025522947311401367,0.22153949737548828,473,1,1745946507.7849872,1745946508.0320508
75.0,20.0,0.0247805118560791,0.21857309341430664,474,1,1745946526.763807,1745946527.0071611
75.0,20.0,0.024585247039794922,0.21944355964660645,487,1,1745946453.828747,1745946454.0727766
75.0,20.0,0.024662017822265625,0.21808481216430664,488,1,1745946472.7573845,1745946473.0001318
75.0,20.0,0.02450847625732422,0.21903657913208008,489,1,1745946491.8440228,1745946492.0875685
75.0,20.0,0.025148868560791016,0.22159099578857422,490,1,1745946510.7976987,1745946511.044439
75.0,20.0,0.02529764175415039,0.21822619438171387,491,1,1745946530.309748,1745946530.5532725
75.0,20.0,0.024126052856445312,0.21892571449279785,504,1,1745946456.8397212,1745946457.0827734
75.0,20.0,0.024452686309814453,0.21814870834350586,505,1,1745946475.7789135,1745946476.0215158
75.0,20.0,0.024224042892456055,0.21865463256835938,506,1,1745946494.7551844,1745946494.9980636
75.0,20.0,0.024707317352294922,0.22224164009094238,507,1,1745946513.809619,1745946514.0565686
75.0,20.0,0.024183273315429688,0.21868228912353516,508,1,1745946532.8196483,1745946533.0625148
75.0,20.0,0.02469015121459961,0.21801495552062988,520,1,1745946440.7742672,1745946441.016973
75.0,20.0,0.024649381637573242,0.21776032447814941,521,1,1745946459.7540066,1745946459.9964168
75.0,20.0,0.02451181411743164,0.21816110610961914,522,1,1745946478.7932916,1745946479.035965
75.0,20.0,0.026105165481567383,0.21773529052734375,523,1,1745946497.7709866,1745946498.0148277
75.0,20.0,0.025061368942260742,0.2219531536102295,524,1,1745946516.8245857,1745946517.0716007
75.0,20.0,0.025394916534423828,0.2187488079071045,525,1,1745946535.8515065,1745946536.0956511
75.0,20.0,0.02644944190979004,0.21782660484313965,537,1,1745946443.7856905,1745946444.029967
75.0,20.0,0.024774789810180664,0.2186126708984375,538,1,1745946462.7654827,1745946463.0088706
75.0,20.0,0.024657726287841797,0.21899962425231934,539,1,1745946481.8054247,1745946482.0490825
75.0,20.0,0.024932861328125,0.21883058547973633,540,1,1745946500.8534362,1745946501.0972004
75.0,20.0,0.024775266647338867,0.22210216522216797,541,1,1745946519.836262,1745946520.0831401
75.0,20.0,0.024419307708740234,0.21822452545166016,554,1,1745946446.8034005,1745946447.0460448
75.0,20.0,0.02485036849975586,0.21816802024841309,555,1,1745946465.7759132,1745946466.0189323
75.0,20.0,0.024466514587402344,0.21904206275939941,556,1,1745946484.8172286,1745946485.0607376
75.0,20.0,0.024872303009033203,0.21831965446472168,557,1,1745946503.7652266,1745946504.0084195
75.0,20.0,0.0254971981048584,0.2189779281616211,558,1,1745946522.8482022,1745946523.0926778
75.0,20.0,0.024198532104492188,0.2186717987060547,571,1,1745946449.813603,1745946450.0564742
75.0,20.0,0.024796485900878906,0.21864652633666992,572,1,1745946469.2432594,1745946469.486703
75.0,20.0,0.02491903305053711,0.21872639656066895,573,1,1745946487.828908,1745946488.0725539
75.0,20.0,0.024704694747924805,0.2216963768005371,574,1,1745946506.7809362,1745946507.0273678
75.0,20.0,0.024538755416870117,0.2188735008239746,575,1,1745946525.7597096,1745946526.0031228
