prompt_tokens,generation_tokens,ttft,generation_time,launch_time,finish_time
658,275,0.04977273941040039,6.928609371185303,1746767122.073211,1746767129.0515933
512,332,0.04020571708679199,8.529093742370605,1746767122.1043482,1746767130.6736479
517,227,0.0394589900970459,5.566871404647827,1746767122.1357682,1746767127.7420993
483,270,0.03943204879760742,6.844765901565552,1746767122.1673565,1746767129.051555
1309,240,0.03972315788269043,5.989890813827515,1746767122.1989827,1746767128.228597
742,125,0.03954434394836426,2.759366273880005,1746767122.2298882,1746767125.028799
947,181,0.043213844299316406,4.2823193073272705,1746767122.260733,1746767126.5862665
973,244,0.04666304588317871,6.137783527374268,1746767122.2920775,1746767128.4765244
646,51,0.0405428409576416,0.9881887435913086,1746767122.3236468,1746767123.3523796
267,475,0.03984665870666504,11.630318403244019,1746767122.3543942,1746767134.0245595
1179,77,0.04594993591308594,1.6027896404266357,1746767122.386036,1746767124.034776
306,234,0.033518314361572266,5.921391487121582,1746767122.4173064,1746767128.372217
482,250,0.04012894630432129,6.454375743865967,1746767122.4483223,1746767128.9428272
448,262,0.04135012626647949,6.805086612701416,1746767122.4793994,1746767129.3258367
1029,162,0.045083045959472656,3.8599178791046143,1746767122.5112095,1746767126.4162107
199,310,0.03442502021789551,8.146298170089722,1746767122.5426528,1746767130.7233763
680,108,0.040158987045288086,2.4433751106262207,1746767122.5738635,1746767125.0573978
731,137,0.039821624755859375,3.2379038333892822,1746767122.6048005,1746767125.8825262
779,460,0.04301619529724121,11.370055913925171,1746767122.6361482,1746767134.0492206
845,247,0.04856395721435547,6.492628574371338,1746767122.6677928,1746767129.2089856
323,53,0.03907465934753418,1.135730504989624,1746767122.6984746,1746767123.87328
165,130,0.03725266456604004,3.1159303188323975,1746767122.729309,1746767125.8824923
1041,297,0.041329383850097656,7.920987844467163,1746767122.7610896,1746767130.723407
1128,327,0.05524492263793945,8.629210233688354,1746767122.7922614,1746767131.4767165
344,30,0.04144597053527832,0.6404728889465332,1746767122.823921,1746767123.5058405
899,222,0.05269312858581543,5.892199993133545,1746767122.8543863,1746767128.7992797
802,173,0.04638385772705078,4.410516977310181,1746767122.885736,1746767127.342637
647,158,0.040816545486450195,3.9694299697875977,1746767122.917589,1746767126.9278355
689,276,0.0469813346862793,7.428274154663086,1746767122.948255,1746767130.4235108
473,246,0.04071331024169922,6.64430832862854,1746767122.9793363,1746767129.6643581
707,321,0.05426216125488281,8.503809690475464,1746767123.0111487,1746767131.5692208
326,134,0.04330873489379883,3.2933237552642822,1746767123.042277,1746767126.37891
312,84,0.04846787452697754,1.9865906238555908,1746767123.0739841,1746767125.109043
570,231,0.043120384216308594,6.2044994831085205,1746767123.1047108,1746767129.3523312
960,186,0.051497459411621094,4.855881690979004,1746767123.1357143,1746767128.0430934
1188,416,0.05164623260498047,10.491368293762207,1746767123.167357,1746767133.7103717
887,434,0.04596281051635742,10.822343349456787,1746767123.1986964,1746767134.0670028
424,272,0.053269386291503906,7.3655030727386475,1746767123.2300465,1746767130.6488192
501,215,0.04124927520751953,5.782542943954468,1746767123.2636235,1746767129.0874162
860,220,0.04137611389160156,5.934149503707886,1746767123.2925568,1746767129.2680826
611,120,0.0447080135345459,2.991697072982788,1746767123.3231006,1746767126.359506
645,91,0.04234910011291504,2.2042012214660645,1746767123.3552132,1746767125.6017637
972,146,0.06336164474487305,3.7732839584350586,1746767123.3857186,1746767127.2223647
466,9,0.047156572341918945,0.1737678050994873,1746767123.417082,1746767123.6380067
747,253,0.040459394454956055,6.907405853271484,1746767123.4495957,1746767130.3974612
532,48,0.04574751853942871,1.121218204498291,1746767123.4801824,1746767124.6471486
453,127,0.03733563423156738,3.252830743789673,1746767123.5106058,1746767126.8007724
896,433,0.048573970794677734,10.740155935287476,1746767123.5419326,1746767134.3306627
743,350,0.0420076847076416,9.11008906364441,1746767123.573607,1746767132.7257042
886,298,0.05509638786315918,8.001345872879028,1746767123.6049511,1746767131.6613936
586,281,0.0384821891784668,7.594954490661621,1746767123.6414666,1746767131.2749035
1170,112,0.057276248931884766,2.8704915046691895,1746767123.667728,1746767126.595496
850,205,0.046273231506347656,5.631924390792847,1746767123.703155,1746767129.381353
543,272,0.04838752746582031,7.381856679916382,1746767123.7301214,1746767131.160366
709,327,0.05584359169006348,8.624990224838257,1746767123.7613752,1746767132.4422092
965,289,0.048819541931152344,7.791802883148193,1746767123.7978342,1746767131.6384566
849,381,0.04306817054748535,9.715771913528442,1746767123.8239732,1746767133.5828135
809,326,0.06328654289245605,8.59303879737854,1746767123.8543646,1746767132.5106902
762,193,0.04338216781616211,5.33065938949585,1746767123.894013,1746767129.2680547
1560,223,0.048929452896118164,6.191358327865601,1746767123.9190989,1746767130.1593869
874,261,0.05145621299743652,7.142101049423218,1746767123.9488125,1746767131.14237
1139,302,0.0606381893157959,8.077069520950317,1746767123.9885917,1746767132.1262996
1229,162,0.06559538841247559,4.424846887588501,1746767124.0110018,1746767128.5014446
708,391,0.05252385139465332,9.880997896194458,1746767124.0420823,1746767133.9756043
747,318,0.07192611694335938,8.398463010787964,1746767124.0787113,1746767132.5491006
1528,51,0.0704345703125,1.2678203582763672,1746767124.1049123,1746767125.4431674
567,150,0.06048583984375,4.123208522796631,1746767124.1364706,1746767128.3201652
742,301,0.05002284049987793,8.038771390914917,1746767124.1695552,1746767132.2583494
713,254,0.04408574104309082,6.9661571979522705,1746767124.2023413,1746767131.2125845
1414,189,0.06326866149902344,5.337101697921753,1746767124.2302413,1746767129.630612
518,294,0.05301976203918457,7.866524934768677,1746767124.2710817,1746767132.1906266
828,131,0.039847612380981445,3.5782840251922607,1746767124.2985554,1746767127.9166873
989,175,0.05982160568237305,4.911623477935791,1746767124.3251615,1746767129.2966068
1360,366,0.06567096710205078,9.328473806381226,1746767124.3549635,1746767133.7491086
1123,67,0.05938267707824707,1.722527027130127,1746767124.3917363,1746767126.1736467
381,49,0.046192169189453125,1.2343151569366455,1746767124.4274194,1746767125.707927
299,10,0.0543208122253418,0.23602080345153809,1746767124.453579,1746767124.7439208
1366,177,0.06151700019836426,5.03012228012085,1746767124.4797704,1746767129.57141
1561,266,0.05761289596557617,7.218761444091797,1746767124.5179746,1746767131.7943492
483,155,0.0559389591217041,4.377069473266602,1746767124.5452096,1746767128.9782183
1125,276,0.05885791778564453,7.443790912628174,1746767124.5799417,1746767132.0825908
989,246,0.054654598236083984,6.751636981964111,1746767124.6051755,1746767131.4114673
817,303,0.06483817100524902,8.00909686088562,1746767124.6464043,1746767132.7203395
972,238,0.06340813636779785,6.571340799331665,1746767124.6736426,1746767131.308392
718,206,0.06384420394897461,5.812919616699219,1746767124.6981711,1746767130.5749354
1039,508,0.06275153160095215,11.570769548416138,1746767124.7408879,1746767136.3744092
480,107,0.06960558891296387,2.978336811065674,1746767124.767126,1746767127.8150687
412,185,0.05716300010681152,5.281901836395264,1746767124.7926161,1746767130.1316812
813,271,0.07547712326049805,7.312059640884399,1746767124.823282,1746767132.210819
1160,284,0.0597844123840332,7.590286731719971,1746767124.8604918,1746767132.5105631
1614,305,0.07588553428649902,8.000542879104614,1746767124.885894,1746767132.9623227
1330,346,0.08602070808410645,8.803788900375366,1746767124.9175322,1746767133.807342
736,318,0.0668642520904541,8.255358219146729,1746767124.9482863,1746767133.270509
799,275,0.06872320175170898,7.359410285949707,1746767124.9798648,1746767132.4079986
1111,232,0.060568809509277344,6.404662132263184,1746767125.0115168,1746767131.476748
