prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
76.0,20.0,0.09214329719543457,0.9498834609985352,1603,1,1746685825.2701423,1746685826.3121696
76.0,20.0,0.1270742416381836,0.9460234642028809,1604,1,1746685832.887105,1746685833.960203
76.0,20.0,0.08277058601379395,0.9506537914276123,1605,1,1746685840.5034447,1746685841.5368693
76.0,20.0,0.09171724319458008,0.9463255405426025,1606,1,1746685848.1417222,1746685849.1797652
76.0,20.0,0.07826590538024902,0.9528787136077881,1607,1,1746685855.6569107,1746685856.6880558
76.0,20.0,0.08418130874633789,0.9519748687744141,1608,1,1746685863.273605,1746685864.3097615
76.0,20.0,0.12288832664489746,0.9555282592773438,1609,1,1746685870.8903658,1746685871.9687831
76.0,20.0,0.08708810806274414,0.9569716453552246,1610,1,1746685878.5222945,1746685879.5663545
76.0,20.0,0.13030385971069336,0.9477705955505371,1611,1,1746685886.137694,1746685887.2157688
76.0,20.0,0.07905101776123047,0.9533498287200928,1612,1,1746685893.6531126,1746685894.685514
76.0,20.0,0.08029007911682129,0.9484231472015381,1613,1,1746685901.268432,1746685902.2971456
76.0,20.0,0.14663267135620117,0.9421045780181885,1614,1,1746685908.880539,1746685909.9692764
76.0,20.0,0.12108564376831055,0.9529788494110107,1615,1,1746685916.4970694,1746685917.571134
76.0,20.0,0.0790398120880127,0.9501595497131348,1619,1,1746685818.8578253,1746685819.887025
76.0,20.0,0.07870841026306152,0.94748854637146,1620,1,1746685826.4749696,1746685827.501167
76.0,20.0,0.07897734642028809,0.922065019607544,1621,1,1746685834.0913131,1746685835.0923562
76.0,20.0,0.08928084373474121,0.9507472515106201,1622,1,1746685841.7074063,1746685842.7474353
76.0,20.0,0.07924413681030273,0.9203987121582031,1623,1,1746685849.245842,1746685850.245485
76.0,20.0,0.08525800704956055,0.953547477722168,1624,1,1746685856.8613281,1746685857.900134
76.0,20.0,0.0910344123840332,0.9523918628692627,1625,1,1746685864.4788938,1746685865.5223207
76.0,20.0,0.08101391792297363,1.0499026775360107,1626,1,1746685872.094799,1746685873.225716
76.0,20.0,0.09309124946594238,0.944988489151001,1627,1,1746685879.7264783,1746685880.7645583
76.0,20.0,0.07855796813964844,0.9494359493255615,1628,1,1746685887.34182,1746685888.3698146
