prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
21073.0,100.0,0.3576774597167969,1.363889455795288,23,1,1746046328.3848944,1746046330.1064618
21202.0,100.0,0.1021573543548584,1.8204536437988281,23,2,1746046378.4500759,1746046380.372687
21073.0,100.0,0.3592391014099121,1.3634283542633057,24,1,1746046341.8125517,1746046343.5352194
21202.0,100.0,0.09909820556640625,1.3730647563934326,24,2,1746046391.879597,1746046393.3517601
21073.0,100.0,0.3419511318206787,1.36356520652771,25,1,1746046355.069806,1746046356.775323
21202.0,100.0,0.10435199737548828,1.3713068962097168,25,2,1746046405.1057706,1746046406.5814302
21073.0,100.0,0.3763866424560547,1.3662035465240479,26,1,1746046318.4638667,1746046320.2064576
21202.0,100.0,0.09474825859069824,1.3719496726989746,26,2,1746046368.4962366,1746046369.962935
21073.0,100.0,0.35451483726501465,1.3636517524719238,27,1,1746046331.7919393,1746046333.5101066
21202.0,100.0,0.09168434143066406,1.364314079284668,27,2,1746046381.8590667,1746046383.3150656
21073.0,100.0,0.3463175296783447,1.3636655807495117,28,1,1746046345.1528006,1746046346.8627841
21202.0,100.0,0.0990595817565918,1.373061180114746,28,2,1746046395.1864097,1746046396.6585312
21073.0,100.0,0.3716247081756592,1.3648808002471924,29,1,1746046358.4767952,1746046360.213302
21202.0,100.0,0.09618639945983887,1.372558832168579,29,2,1746046408.545405,1746046410.0141504
21073.0,100.0,0.3526875972747803,1.3647055625915527,30,1,1746046321.771393,1746046323.4887867
21202.0,100.0,0.09443902969360352,1.3670947551727295,30,2,1746046371.8022215,1746046373.2637558
21073.0,100.0,0.3646519184112549,1.3657078742980957,31,1,1746046335.098332,1746046336.8286922
21202.0,100.0,0.09580278396606445,1.3722939491271973,31,2,1746046385.1657486,1746046386.6338456
21073.0,100.0,0.3541569709777832,1.3652913570404053,32,1,1746046348.4589148,1746046350.1783636
21202.0,100.0,0.09403157234191895,1.370741844177246,32,2,1746046398.49219,1746046399.9569638
21073.0,100.0,0.3545067310333252,1.3640680313110352,33,1,1746046361.7842717,1746046363.502847
21202.0,100.0,0.09508824348449707,1.3618011474609375,33,2,1746046411.8517737,1746046413.308664
21073.0,100.0,0.3690915107727051,1.361262559890747,34,1,1746046325.0781655,1746046326.8085206
21202.0,100.0,0.09754443168640137,1.3737082481384277,34,2,1746046375.1085339,1746046376.579787
21073.0,100.0,0.3553175926208496,1.3641655445098877,35,1,1746046338.4049032,1746046340.124387
21202.0,100.0,0.09540295600891113,1.3713817596435547,35,2,1746046388.472504,1746046389.939289
21073.0,100.0,0.3482174873352051,1.3642654418945312,36,1,1746046351.7644181,1746046353.4769015
21202.0,100.0,0.09786653518676758,1.3669095039367676,36,2,1746046401.7987163,1746046403.2634928
21073.0,100.0,0.3485894203186035,1.3618085384368896,37,1,1746046315.0504224,1746046316.760821
21202.0,100.0,0.09630513191223145,1.3630871772766113,37,2,1746046365.0901718,1746046366.5495646
21073.0,100.0,0.4057154655456543,1.5294458866119385,38,1,1746046378.452544,1746046380.3877056
